Altitude;longitude;latitude
125,83;1,42377;43,60360
125,86;1,42395;43,60361
125,85;1,42414;43,60361
125,83;1,42432;43,60361
125,84;1,42451;43,60361
125,85;1,42470;43,60362
125,87;1,42488;43,60362
125,79;1,42507;43,60362
125,89;1,42525;43,60363
125,96;1,42544;43,60363
126,00;1,42562;43,60363
126,02;1,42581;43,60363
125,85;1,42600;43,60364
125,90;1,42618;43,60364
125,93;1,42637;43,60364
125,98;1,42655;43,60364
126,03;1,42674;43,60365
126,04;1,42692;43,60365
126,00;1,42711;43,60365
126,03;1,42730;43,60365
126,13;1,42748;43,60366
126,27;1,42767;43,60366
126,41;1,42785;43,60366
126,56;1,42804;43,60367
126,61;1,42822;43,60367
126,62;1,42841;43,60367
126,74;1,42859;43,60367
126,75;1,42878;43,60368
126,65;1,42897;43,60368
126,76;1,42915;43,60368
127,04;1,42934;43,60368
127,17;1,42952;43,60369
127,24;1,42971;43,60369
127,24;1,42989;43,60369
127,23;1,43008;43,60370
127,28;1,43027;43,60370
127,40;1,43045;43,60370
127,69;1,43064;43,60370
127,93;1,43082;43,60371
128,17;1,43101;43,60371
128,57;1,43119;43,60371
129,10;1,43138;43,60371
129,65;1,43157;43,60372
130,19;1,43175;43,60372
130,70;1,43194;43,60372
130,98;1,43212;43,60372
131,05;1,43231;43,60373
131,23;1,43249;43,60373
132,03;1,43268;43,60373
132,42;1,43287;43,60374
132,89;1,43305;43,60374
133,12;1,43324;43,60374
132,85;1,43342;43,60374
132,52;1,43361;43,60375
132,44;1,43379;43,60375
132,81;1,43398;43,60375
135,59;1,43417;43,60375
139,39;1,43435;43,60376
140,19;1,43454;43,60376
140,37;1,43472;43,60376
140,61;1,43491;43,60376
140,74;1,43509;43,60377
140,85;1,43528;43,60377
141,17;1,43547;43,60377
141,19;1,43565;43,60378
141,32;1,43584;43,60378
141,38;1,43602;43,60378
141,58;1,43621;43,60378
141,92;1,43639;43,60379
142,11;1,43658;43,60379
142,25;1,43677;43,60379
142,13;1,43695;43,60379
142,35;1,43714;43,60380
142,81;1,43732;43,60380
142,94;1,43751;43,60380
143,01;1,43769;43,60380
143,04;1,43788;43,60381
143,06;1,43807;43,60381
143,05;1,43825;43,60381
142,93;1,43844;43,60382
142,64;1,43862;43,60382
142,43;1,43881;43,60382
142,46;1,43899;43,60382
142,55;1,43918;43,60383
142,73;1,43936;43,60383
142,39;1,43955;43,60383
141,65;1,43974;43,60383
141,61;1,43992;43,60384
141,63;1,44011;43,60384
141,85;1,44029;43,60384
142,40;1,44048;43,60384
142,36;1,44066;43,60385
142,58;1,44085;43,60385
143,16;1,44104;43,60385
143,28;1,44122;43,60386
143,27;1,44141;43,60386
143,35;1,44159;43,60386
143,26;1,44178;43,60386
143,49;1,44196;43,60387
143,77;1,44215;43,60387
143,73;1,44234;43,60387
143,58;1,44252;43,60387
143,27;1,44271;43,60388
143,16;1,44289;43,60388
143,11;1,44308;43,60388
143,08;1,44326;43,60388
143,13;1,44345;43,60389
143,09;1,44364;43,60389
143,04;1,44382;43,60389
142,91;1,44401;43,60390
143,06;1,44419;43,60390
143,20;1,44438;43,60390
143,16;1,44456;43,60390
143,16;1,44475;43,60391
151,12;1,39926;43,60311
151,10;1,39945;43,60311
148,47;1,39963;43,60312
145,15;1,39982;43,60312
144,85;1,40000;43,60312
144,72;1,40019;43,60312
144,60;1,40037;43,60313
146,04;1,40056;43,60313
149,56;1,40075;43,60313
149,08;1,40093;43,60313
146,84;1,40112;43,60314
143,86;1,40130;43,60314
141,64;1,40149;43,60314
140,50;1,40167;43,60315
140,00;1,40186;43,60315
139,92;1,40205;43,60315
139,86;1,40223;43,60315
139,81;1,40242;43,60316
139,72;1,40260;43,60316
139,32;1,40279;43,60316
137,70;1,40297;43,60317
136,53;1,40316;43,60317
137,95;1,40334;43,60317
138,09;1,40353;43,60317
137,86;1,40372;43,60318
137,68;1,40390;43,60318
137,75;1,40409;43,60318
137,91;1,40427;43,60318
137,90;1,40446;43,60319
137,86;1,40464;43,60319
137,55;1,40483;43,60319
137,42;1,40502;43,60320
137,50;1,40520;43,60320
137,85;1,40539;43,60320
138,06;1,40557;43,60320
138,09;1,40576;43,60321
137,93;1,40594;43,60321
137,91;1,40613;43,60321
138,07;1,40632;43,60321
137,97;1,40650;43,60322
138,04;1,40669;43,60322
138,19;1,40687;43,60322
138,12;1,40706;43,60323
138,12;1,40724;43,60323
138,20;1,40743;43,60323
138,22;1,40762;43,60323
138,09;1,40780;43,60324
138,07;1,40799;43,60324
138,19;1,40817;43,60324
138,29;1,40836;43,60324
138,36;1,40854;43,60325
138,31;1,40873;43,60325
138,04;1,40892;43,60325
137,81;1,40910;43,60325
137,79;1,40929;43,60326
137,79;1,40947;43,60326
137,61;1,40966;43,60326
137,56;1,40984;43,60327
137,57;1,41003;43,60327
137,65;1,41022;43,60327
137,51;1,41040;43,60327
137,40;1,41059;43,60328
137,11;1,41077;43,60328
137,24;1,41096;43,60328
137,19;1,41114;43,60328
137,21;1,41133;43,60329
137,09;1,41152;43,60329
136,95;1,41170;43,60329
136,92;1,41189;43,60330
136,76;1,41207;43,60330
136,31;1,41226;43,60330
136,05;1,41244;43,60330
135,74;1,41263;43,60331
135,42;1,41282;43,60331
135,39;1,41300;43,60331
135,42;1,41319;43,60331
135,39;1,41337;43,60332
135,24;1,41356;43,60332
135,39;1,41374;43,60332
135,52;1,41393;43,60333
135,59;1,41411;43,60333
135,48;1,41430;43,60333
135,47;1,41449;43,60333
135,55;1,41467;43,60334
135,61;1,41486;43,60334
135,55;1,41504;43,60334
135,51;1,41523;43,60334
135,64;1,41541;43,60335
134,96;1,41560;43,60335
134,53;1,41579;43,60335
134,36;1,41597;43,60336
134,31;1,41616;43,60336
134,15;1,41634;43,60336
133,99;1,41653;43,60336
133,88;1,41671;43,60337
133,82;1,41690;43,60337
133,21;1,41709;43,60337
133,34;1,41727;43,60337
133,52;1,41746;43,60338
133,72;1,41764;43,60338
133,78;1,41783;43,60338
133,39;1,41801;43,60339
133,18;1,41820;43,60339
133,12;1,41839;43,60339
133,40;1,41857;43,60339
133,47;1,41876;43,60340
133,39;1,41894;43,60340
133,34;1,41913;43,60340
133,60;1,41931;43,60340
133,78;1,41950;43,60341
133,69;1,41969;43,60341
133,58;1,41987;43,60341
133,30;1,42006;43,60341
133,23;1,42024;43,60342
133,12;1,42043;43,60342
133,09;1,42061;43,60342
132,97;1,42080;43,60343
132,95;1,42099;43,60343
133,20;1,42117;43,60343
133,26;1,42136;43,60343
133,44;1,42154;43,60344
133,67;1,42173;43,60344
133,86;1,42191;43,60344
133,98;1,42210;43,60344
134,13;1,42229;43,60345
134,05;1,42247;43,60345
134,34;1,42266;43,60345
134,95;1,42284;43,60346
134,55;1,42303;43,60346
131,92;1,42321;43,60346
129,15;1,42340;43,60346
127,89;1,42358;43,60347
126,90;1,42377;43,60347
126,10;1,42396;43,60347
125,90;1,42414;43,60347
125,83;1,42433;43,60348
125,84;1,42451;43,60348
125,89;1,42470;43,60348
125,89;1,42488;43,60348
125,80;1,42507;43,60349
125,91;1,42526;43,60349
125,98;1,42544;43,60349
126,02;1,42563;43,60350
126,00;1,42581;43,60350
125,85;1,42600;43,60350
125,90;1,42618;43,60350
125,93;1,42637;43,60351
125,98;1,42656;43,60351
126,03;1,42674;43,60351
126,03;1,42693;43,60351
125,98;1,42711;43,60352
126,05;1,42730;43,60352
126,15;1,42748;43,60352
126,29;1,42767;43,60353
126,43;1,42786;43,60353
126,57;1,42804;43,60353
126,56;1,42823;43,60353
126,66;1,42841;43,60354
126,77;1,42860;43,60354
126,75;1,42878;43,60354
126,69;1,42897;43,60354
126,82;1,42916;43,60355
127,11;1,42934;43,60355
127,22;1,42953;43,60355
127,27;1,42971;43,60355
127,21;1,42990;43,60356
127,17;1,43008;43,60356
127,22;1,43027;43,60356
127,39;1,43046;43,60357
127,70;1,43064;43,60357
128,10;1,43083;43,60357
128,41;1,43101;43,60357
128,62;1,43120;43,60358
128,98;1,43138;43,60358
129,51;1,43157;43,60358
130,05;1,43176;43,60358
130,58;1,43194;43,60359
131,02;1,43213;43,60359
131,13;1,43231;43,60359
131,29;1,43250;43,60360
131,66;1,43268;43,60360
132,37;1,43287;43,60360
132,61;1,43306;43,60360
132,49;1,43324;43,60361
132,43;1,43343;43,60361
132,41;1,43361;43,60361
132,40;1,43380;43,60361
132,40;1,43398;43,60362
132,55;1,43417;43,60362
133,83;1,43435;43,60362
137,45;1,43454;43,60362
140,18;1,43473;43,60363
140,58;1,43491;43,60363
140,70;1,43510;43,60363
141,01;1,43528;43,60364
141,33;1,43547;43,60364
141,45;1,43565;43,60364
141,43;1,43584;43,60364
141,29;1,43603;43,60365
141,25;1,43621;43,60365
141,67;1,43640;43,60365
142,06;1,43658;43,60365
142,22;1,43677;43,60366
142,19;1,43695;43,60366
142,46;1,43714;43,60366
142,84;1,43733;43,60366
142,98;1,43751;43,60367
142,96;1,43770;43,60367
142,98;1,43788;43,60367
143,05;1,43807;43,60368
143,03;1,43825;43,60368
142,85;1,43844;43,60368
142,65;1,43863;43,60368
142,58;1,43881;43,60369
142,63;1,43900;43,60369
142,71;1,43918;43,60369
142,83;1,43937;43,60369
142,54;1,43955;43,60370
141,64;1,43974;43,60370
141,59;1,43993;43,60370
141,65;1,44011;43,60370
141,87;1,44030;43,60371
142,33;1,44048;43,60371
142,33;1,44067;43,60371
142,48;1,44085;43,60372
143,01;1,44104;43,60372
143,26;1,44123;43,60372
143,33;1,44141;43,60372
143,47;1,44160;43,60373
143,47;1,44178;43,60373
143,70;1,44197;43,60373
143,87;1,44215;43,60373
143,78;1,44234;43,60374
143,46;1,44253;43,60374
143,26;1,44271;43,60374
143,23;1,44290;43,60374
143,26;1,44308;43,60375
143,24;1,44327;43,60375
143,34;1,44345;43,60375
143,36;1,44364;43,60376
143,33;1,44383;43,60376
143,29;1,44401;43,60376
143,49;1,44420;43,60376
143,70;1,44438;43,60377
143,36;1,44457;43,60377
143,62;1,44475;43,60377
151,34;1,39926;43,60298
149,37;1,39945;43,60298
145,55;1,39964;43,60298
144,93;1,39982;43,60298
144,86;1,40001;43,60299
144,93;1,40019;43,60299
146,78;1,40038;43,60299
150,66;1,40056;43,60299
150,33;1,40075;43,60300
148,72;1,40093;43,60300
146,89;1,40112;43,60300
143,97;1,40131;43,60301
141,81;1,40149;43,60301
140,57;1,40168;43,60301
139,98;1,40186;43,60301
139,88;1,40205;43,60302
139,83;1,40223;43,60302
139,78;1,40242;43,60302
139,70;1,40261;43,60302
139,49;1,40279;43,60303
138,16;1,40298;43,60303
136,35;1,40316;43,60303
137,70;1,40335;43,60304
138,33;1,40353;43,60304
137,99;1,40372;43,60304
137,75;1,40391;43,60304
137,82;1,40409;43,60305
138,00;1,40428;43,60305
137,99;1,40446;43,60305
137,96;1,40465;43,60305
137,95;1,40483;43,60306
137,72;1,40502;43,60306
137,87;1,40521;43,60306
138,00;1,40539;43,60307
138,05;1,40558;43,60307
138,08;1,40576;43,60307
138,08;1,40595;43,60307
138,04;1,40613;43,60308
137,99;1,40632;43,60308
137,93;1,40651;43,60308
138,06;1,40669;43,60308
138,16;1,40688;43,60309
138,23;1,40706;43,60309
138,16;1,40725;43,60309
138,17;1,40743;43,60310
138,33;1,40762;43,60310
138,34;1,40781;43,60310
138,24;1,40799;43,60310
138,15;1,40818;43,60311
138,25;1,40836;43,60311
138,38;1,40855;43,60311
138,35;1,40873;43,60311
138,12;1,40892;43,60312
137,98;1,40911;43,60312
137,96;1,40929;43,60312
137,95;1,40948;43,60313
137,92;1,40966;43,60313
137,85;1,40985;43,60313
137,74;1,41003;43,60313
137,68;1,41022;43,60314
137,59;1,41040;43,60314
137,47;1,41059;43,60314
137,38;1,41078;43,60314
137,27;1,41096;43,60315
137,21;1,41115;43,60315
137,29;1,41133;43,60315
137,30;1,41152;43,60316
137,34;1,41170;43,60316
137,24;1,41189;43,60316
137,07;1,41208;43,60316
136,84;1,41226;43,60317
136,89;1,41245;43,60317
136,79;1,41263;43,60317
136,33;1,41282;43,60317
136,15;1,41300;43,60318
136,02;1,41319;43,60318
135,96;1,41338;43,60318
135,62;1,41356;43,60319
135,55;1,41375;43,60319
135,58;1,41393;43,60319
135,64;1,41412;43,60319
135,48;1,41430;43,60320
135,77;1,41449;43,60320
135,88;1,41468;43,60320
135,93;1,41486;43,60320
135,90;1,41505;43,60321
135,87;1,41523;43,60321
136,59;1,41542;43,60321
135,80;1,41560;43,60321
135,02;1,41579;43,60322
134,66;1,41598;43,60322
134,49;1,41616;43,60322
134,19;1,41635;43,60323
134,05;1,41653;43,60323
133,96;1,41672;43,60323
134,15;1,41690;43,60323
133,45;1,41709;43,60324
133,26;1,41728;43,60324
133,53;1,41746;43,60324
133,80;1,41765;43,60324
133,56;1,41783;43,60325
133,30;1,41802;43,60325
133,26;1,41820;43,60325
133,19;1,41839;43,60326
133,35;1,41858;43,60326
133,40;1,41876;43,60326
133,34;1,41895;43,60326
133,65;1,41913;43,60327
133,91;1,41932;43,60327
133,83;1,41950;43,60327
133,95;1,41969;43,60327
133,89;1,41987;43,60328
133,50;1,42006;43,60328
133,46;1,42025;43,60328
133,31;1,42043;43,60329
133,33;1,42062;43,60329
133,38;1,42080;43,60329
133,50;1,42099;43,60329
133,47;1,42117;43,60330
133,67;1,42136;43,60330
133,84;1,42155;43,60330
133,95;1,42173;43,60330
134,23;1,42192;43,60331
134,25;1,42210;43,60331
134,52;1,42229;43,60331
134,65;1,42247;43,60331
134,62;1,42266;43,60332
134,48;1,42285;43,60332
134,27;1,42303;43,60332
134,44;1,42322;43,60333
134,11;1,42340;43,60333
134,17;1,42359;43,60333
133,93;1,42377;43,60333
131,79;1,42396;43,60334
128,74;1,42415;43,60334
126,41;1,42433;43,60334
125,86;1,42452;43,60334
125,93;1,42470;43,60335
125,90;1,42489;43,60335
125,82;1,42507;43,60335
125,93;1,42526;43,60336
125,99;1,42545;43,60336
126,03;1,42563;43,60336
125,95;1,42582;43,60336
125,88;1,42600;43,60337
125,89;1,42619;43,60337
125,93;1,42637;43,60337
125,97;1,42656;43,60337
126,04;1,42675;43,60338
125,99;1,42693;43,60338
126,00;1,42712;43,60338
126,08;1,42730;43,60338
126,17;1,42749;43,60339
126,31;1,42767;43,60339
126,45;1,42786;43,60339
126,51;1,42805;43,60340
126,57;1,42823;43,60340
126,70;1,42842;43,60340
126,79;1,42860;43,60340
126,76;1,42879;43,60341
126,72;1,42897;43,60341
126,89;1,42916;43,60341
127,18;1,42935;43,60341
127,27;1,42953;43,60342
127,27;1,42972;43,60342
127,18;1,42990;43,60342
127,14;1,43009;43,60343
127,21;1,43027;43,60343
127,38;1,43046;43,60343
127,69;1,43064;43,60343
128,09;1,43083;43,60344
128,47;1,43102;43,60344
128,79;1,43120;43,60344
129,06;1,43139;43,60344
129,43;1,43157;43,60345
129,94;1,43176;43,60345
130,47;1,43194;43,60345
130,98;1,43213;43,60345
131,16;1,43232;43,60346
131,32;1,43250;43,60346
131,50;1,43269;43,60346
132,21;1,43287;43,60347
132,41;1,43306;43,60347
132,41;1,43324;43,60347
132,40;1,43343;43,60347
132,40;1,43362;43,60348
132,41;1,43380;43,60348
132,43;1,43399;43,60348
132,44;1,43417;43,60348
132,45;1,43436;43,60349
133,11;1,43454;43,60349
136,50;1,43473;43,60349
140,30;1,43492;43,60349
139,92;1,43510;43,60350
140,03;1,43529;43,60350
141,21;1,43547;43,60350
141,58;1,43566;43,60351
141,57;1,43584;43,60351
141,44;1,43603;43,60351
141,22;1,43622;43,60351
141,47;1,43640;43,60352
141,97;1,43659;43,60352
142,26;1,43677;43,60352
142,41;1,43696;43,60352
142,63;1,43714;43,60353
142,80;1,43733;43,60353
143,02;1,43752;43,60353
143,07;1,43770;43,60353
142,96;1,43789;43,60354
143,01;1,43807;43,60354
142,99;1,43826;43,60354
142,72;1,43844;43,60355
142,70;1,43863;43,60355
142,74;1,43882;43,60355
142,82;1,43900;43,60355
142,87;1,43919;43,60356
142,85;1,43937;43,60356
142,40;1,43956;43,60356
141,71;1,43974;43,60356
141,77;1,43993;43,60357
141,84;1,44011;43,60357
141,97;1,44030;43,60357
142,07;1,44049;43,60357
142,07;1,44067;43,60358
142,49;1,44086;43,60358
142,84;1,44104;43,60358
143,15;1,44123;43,60359
143,32;1,44141;43,60359
143,49;1,44160;43,60359
143,63;1,44179;43,60359
143,80;1,44197;43,60360
143,93;1,44216;43,60360
143,84;1,44234;43,60360
143,64;1,44253;43,60360
143,39;1,44271;43,60361
143,43;1,44290;43,60361
143,54;1,44309;43,60361
143,51;1,44327;43,60361
143,64;1,44346;43,60362
143,78;1,44364;43,60362
143,63;1,44383;43,60362
143,69;1,44401;43,60363
143,72;1,44420;43,60363
143,92;1,44439;43,60363
143,85;1,44457;43,60363
143,61;1,44476;43,60364
150,20;1,39927;43,60284
146,24;1,39945;43,60284
145,03;1,39964;43,60285
145,00;1,39982;43,60285
145,35;1,40001;43,60285
149,35;1,40020;43,60285
151,11;1,40038;43,60286
150,90;1,40057;43,60286
150,11;1,40075;43,60286
148,91;1,40094;43,60287
146,99;1,40112;43,60287
144,13;1,40131;43,60287
141,97;1,40150;43,60287
140,63;1,40168;43,60288
140,01;1,40187;43,60288
139,85;1,40205;43,60288
139,80;1,40224;43,60288
139,76;1,40242;43,60289
139,69;1,40261;43,60289
139,53;1,40280;43,60289
138,75;1,40298;43,60290
137,06;1,40317;43,60290
137,84;1,40335;43,60290
138,48;1,40354;43,60290
138,04;1,40372;43,60291
137,81;1,40391;43,60291
137,92;1,40410;43,60291
137,89;1,40428;43,60291
137,89;1,40447;43,60292
137,96;1,40465;43,60292
138,20;1,40484;43,60292
138,16;1,40502;43,60293
138,05;1,40521;43,60293
138,01;1,40540;43,60293
138,05;1,40558;43,60293
138,10;1,40577;43,60294
138,19;1,40595;43,60294
138,17;1,40614;43,60294
138,20;1,40632;43,60294
138,19;1,40651;43,60295
138,20;1,40669;43,60295
138,21;1,40688;43,60295
138,23;1,40707;43,60296
138,31;1,40725;43,60296
138,26;1,40744;43,60296
138,32;1,40762;43,60296
138,30;1,40781;43,60297
138,33;1,40799;43,60297
138,39;1,40818;43,60297
138,27;1,40837;43,60297
138,27;1,40855;43,60298
138,25;1,40874;43,60298
138,14;1,40892;43,60298
138,09;1,40911;43,60299
138,07;1,40929;43,60299
138,00;1,40948;43,60299
138,04;1,40967;43,60299
138,03;1,40985;43,60300
137,95;1,41004;43,60300
137,84;1,41022;43,60300
137,68;1,41041;43,60300
137,57;1,41059;43,60301
137,56;1,41078;43,60301
137,31;1,41097;43,60301
137,41;1,41115;43,60301
137,53;1,41134;43,60302
137,55;1,41152;43,60302
137,70;1,41171;43,60302
137,49;1,41189;43,60303
137,28;1,41208;43,60303
137,16;1,41227;43,60303
137,28;1,41245;43,60303
137,33;1,41264;43,60304
137,32;1,41282;43,60304
137,39;1,41301;43,60304
137,48;1,41319;43,60304
137,49;1,41338;43,60305
137,17;1,41357;43,60305
136,51;1,41375;43,60305
136,18;1,41394;43,60306
136,15;1,41412;43,60306
136,23;1,41431;43,60306
136,61;1,41449;43,60306
136,49;1,41468;43,60307
136,53;1,41487;43,60307
136,32;1,41505;43,60307
136,38;1,41524;43,60307
136,79;1,41542;43,60308
135,67;1,41561;43,60308
135,74;1,41579;43,60308
135,30;1,41598;43,60309
134,84;1,41616;43,60309
134,44;1,41635;43,60309
134,28;1,41654;43,60309
134,13;1,41672;43,60310
134,13;1,41691;43,60310
134,05;1,41709;43,60310
133,37;1,41728;43,60310
133,45;1,41746;43,60311
134,06;1,41765;43,60311
134,36;1,41784;43,60311
133,56;1,41802;43,60312
133,42;1,41821;43,60312
133,31;1,41839;43,60312
133,15;1,41858;43,60312
133,23;1,41876;43,60313
133,38;1,41895;43,60313
133,59;1,41914;43,60313
133,59;1,41932;43,60313
133,73;1,41951;43,60314
134,01;1,41969;43,60314
134,16;1,41988;43,60314
133,95;1,42006;43,60314
133,82;1,42025;43,60315
133,52;1,42044;43,60315
133,59;1,42062;43,60315
133,82;1,42081;43,60316
134,19;1,42099;43,60316
134,25;1,42118;43,60316
134,00;1,42136;43,60316
133,76;1,42155;43,60317
133,90;1,42174;43,60317
133,99;1,42192;43,60317
134,03;1,42211;43,60317
134,18;1,42229;43,60318
134,44;1,42248;43,60318
134,66;1,42266;43,60318
134,44;1,42285;43,60319
134,13;1,42304;43,60319
134,21;1,42322;43,60319
134,26;1,42341;43,60319
134,03;1,42359;43,60320
133,97;1,42378;43,60320
134,29;1,42396;43,60320
134,55;1,42415;43,60320
133,16;1,42434;43,60321
129,92;1,42452;43,60321
127,90;1,42471;43,60321
127,13;1,42489;43,60322
126,23;1,42508;43,60322
125,96;1,42526;43,60322
126,00;1,42545;43,60322
126,02;1,42563;43,60323
125,90;1,42582;43,60323
125,89;1,42601;43,60323
125,89;1,42619;43,60323
125,93;1,42638;43,60324
125,96;1,42656;43,60324
126,06;1,42675;43,60324
125,97;1,42693;43,60324
126,03;1,42712;43,60325
126,10;1,42731;43,60325
126,19;1,42749;43,60325
126,33;1,42768;43,60326
126,45;1,42786;43,60326
126,48;1,42805;43,60326
126,61;1,42823;43,60326
126,73;1,42842;43,60327
126,82;1,42861;43,60327
126,78;1,42879;43,60327
126,74;1,42898;43,60327
126,96;1,42916;43,60328
127,24;1,42935;43,60328
127,31;1,42953;43,60328
127,24;1,42972;43,60328
127,14;1,42991;43,60329
127,13;1,43009;43,60329
127,21;1,43028;43,60329
127,38;1,43046;43,60330
127,68;1,43065;43,60330
128,08;1,43083;43,60330
128,46;1,43102;43,60330
128,82;1,43121;43,60331
129,21;1,43139;43,60331
129,52;1,43158;43,60331
129,85;1,43176;43,60331
130,33;1,43195;43,60332
130,87;1,43213;43,60332
131,17;1,43232;43,60332
131,38;1,43251;43,60333
131,56;1,43269;43,60333
132,15;1,43288;43,60333
132,40;1,43306;43,60333
132,39;1,43325;43,60334
132,40;1,43343;43,60334
132,41;1,43362;43,60334
132,42;1,43381;43,60334
132,42;1,43399;43,60335
132,42;1,43418;43,60335
132,42;1,43436;43,60335
132,41;1,43455;43,60335
132,58;1,43473;43,60336
134,02;1,43492;43,60336
135,11;1,43511;43,60336
136,27;1,43529;43,60337
137,69;1,43548;43,60337
140,63;1,43566;43,60337
141,47;1,43585;43,60337
141,47;1,43603;43,60338
141,29;1,43622;43,60338
141,52;1,43640;43,60338
142,00;1,43659;43,60338
142,47;1,43678;43,60339
142,67;1,43696;43,60339
142,76;1,43715;43,60339
142,80;1,43733;43,60339
143,05;1,43752;43,60340
143,19;1,43770;43,60340
142,97;1,43789;43,60340
142,90;1,43808;43,60341
142,76;1,43826;43,60341
142,43;1,43845;43,60341
142,57;1,43863;43,60341
142,75;1,43882;43,60342
142,94;1,43900;43,60342
142,95;1,43919;43,60342
142,87;1,43938;43,60342
142,29;1,43956;43,60343
141,84;1,43975;43,60343
142,04;1,43993;43,60343
142,17;1,44012;43,60343
142,23;1,44030;43,60344
142,31;1,44049;43,60344
142,27;1,44068;43,60344
142,62;1,44086;43,60345
143,07;1,44105;43,60345
143,24;1,44123;43,60345
143,41;1,44142;43,60345
143,61;1,44160;43,60346
143,81;1,44179;43,60346
143,93;1,44198;43,60346
144,02;1,44216;43,60346
144,05;1,44235;43,60347
143,85;1,44253;43,60347
143,48;1,44272;43,60347
143,69;1,44290;43,60347
143,79;1,44309;43,60348
143,70;1,44328;43,60348
143,88;1,44346;43,60348
144,22;1,44365;43,60349
144,19;1,44383;43,60349
144,16;1,44402;43,60349
144,05;1,44420;43,60349
144,21;1,44439;43,60350
144,21;1,44458;43,60350
143,70;1,44476;43,60350
147,06;1,39927;43,60271
145,14;1,39946;43,60271
145,10;1,39964;43,60271
144,95;1,39983;43,60271
148,69;1,40001;43,60272
151,06;1,40020;43,60272
150,89;1,40039;43,60272
150,56;1,40057;43,60272
150,09;1,40076;43,60273
149,05;1,40094;43,60273
147,00;1,40113;43,60273
144,30;1,40131;43,60274
142,07;1,40150;43,60274
140,69;1,40169;43,60274
140,06;1,40187;43,60274
139,80;1,40206;43,60275
139,75;1,40224;43,60275
139,73;1,40243;43,60275
139,69;1,40261;43,60275
139,59;1,40280;43,60276
139,35;1,40298;43,60276
138,78;1,40317;43,60276
138,64;1,40336;43,60277
138,55;1,40354;43,60277
