code_station;date_observation;debit_moyen_journalier;code_crue
O098401001;2000-02-19;20194 [m3/s];2000
O098401001;2000-02-20;20308 [m3/s];2000
O098401001;2000-02-21;13571 [m3/s];2000
O098401001;2000-02-22;10618 [m3/s];2000
O098401001;2000-02-23;9554 [m3/s];2000
O098401001;2000-02-24;8939 [m3/s];2000
O098401001;2000-02-25;8479 [m3/s];2000
O098401001;2000-02-26;7944 [m3/s];2000
O098401001;2000-02-27;7908 [m3/s];2000
O098401001;2000-02-28;6356 [m3/s];2000
O098401001;2000-02-29;5549 [m3/s];2000
O098401001;2000-03-01;4922 [m3/s];2000
O098401001;2000-03-02;5278 [m3/s];2000
O098401001;2000-03-03;3796 [m3/s];2000
O098401001;2000-03-04;3197 [m3/s];2000
O098401001;2000-03-05;2939 [m3/s];2000
O098401001;2000-03-06;2653 [m3/s];2000
O098401001;2000-03-07;2425 [m3/s];2000
O098401001;2000-03-08;2254 [m3/s];2000
O098401001;2000-03-09;2098 [m3/s];2000
O098401001;2000-03-10;2123 [m3/s];2000
O098401001;2000-03-11;2178 [m3/s];2000
O098401001;2000-03-12;2170 [m3/s];2000
O098401001;2000-03-13;1822 [m3/s];2000
O098401001;2000-03-14;1942 [m3/s];2000
O098401001;2000-03-15;1781 [m3/s];2000
O098401001;2000-03-16;1735 [m3/s];2000
O098401001;2000-03-17;1499 [m3/s];2000
O098401001;2000-03-18;1586 [m3/s];2000
O098401001;2000-03-19;1524 [m3/s];2000
O098401001;2000-03-20;1453 [m3/s];2000
O098401001;2000-03-21;1386 [m3/s];2000
O098401001;2000-03-22;1319 [m3/s];2000
O098401001;2000-03-23;1352 [m3/s];2000
O098401001;2000-03-24;1396 [m3/s];2000
O098401001;2000-03-25;1303 [m3/s];2000
O098401001;2000-03-26;1397 [m3/s];2000
O098401001;2000-03-27;7911 [m3/s];2000
O098401001;2000-03-28;13474 [m3/s];2000
O098401001;2000-03-29;5856 [m3/s];2000
O098401001;2000-03-30;2754 [m3/s];2000
O098401001;2000-03-31;3018 [m3/s];2000
O098401001;2000-04-01;5681 [m3/s];2000
O098401001;2000-04-02;6046 [m3/s];2000
O098401001;2000-04-03;6131 [m3/s];2000
O098401001;2000-04-04;5479 [m3/s];2000
O098401001;2000-04-05;4758 [m3/s];2000
O098401001;2000-04-06;4214 [m3/s];2000
O098401001;2000-04-07;3545 [m3/s];2000
O098401001;2000-04-08;3611 [m3/s];2000
O098401001;2000-04-09;3683 [m3/s];2000
O098401001;2000-04-10;3781 [m3/s];2000
O098401001;2000-04-11;8245 [m3/s];2000
O098401001;2000-04-12;9936 [m3/s];2000
O098401001;2000-04-13;8829 [m3/s];2000
O098401001;2000-04-14;7927 [m3/s];2000
O098401001;2000-04-15;7339 [m3/s];2000
O098401001;2000-04-16;7186 [m3/s];2000
O098401001;2000-04-17;7677 [m3/s];2000
O098401001;2000-04-18;6884 [m3/s];2000
O098401001;2000-04-19;6717 [m3/s];2000
O098401001;2000-04-20;6772 [m3/s];2000
O098401001;2000-04-21;6307 [m3/s];2000
O098401001;2000-04-22;6005 [m3/s];2000
O098401001;2000-04-23;24777 [m3/s];2000
O098401001;2000-04-24;21775 [m3/s];2000
O098401001;2000-04-25;12322 [m3/s];2000
O098401001;2000-04-26;9848 [m3/s];2000
O098401001;2000-04-27;8751 [m3/s];2000
O098401001;2000-04-28;8542 [m3/s];2000
O098401001;2000-04-29;7577 [m3/s];2000
O098401001;2000-04-30;7305 [m3/s];2000
O098401001;2000-05-01;7121 [m3/s];2000
O098401001;2000-05-02;6883 [m3/s];2000
O098401001;2000-05-03;6549 [m3/s];2000
O098401001;2000-05-04;6285 [m3/s];2000
O098401001;2000-05-05;6174 [m3/s];2000
O098401001;2000-05-06;6560 [m3/s];2000
O098401001;2000-05-07;10259 [m3/s];2000
O098401001;2000-05-08;9720 [m3/s];2000
O098401001;2000-05-09;8149 [m3/s];2000
O098401001;2000-05-10;8173 [m3/s];2000
O098401001;2000-05-11;13559 [m3/s];2000
O098401001;2000-05-12;11800 [m3/s];2000
O098401001;2000-05-13;14338 [m3/s];2000
O098401001;2000-05-14;10225 [m3/s];2000
O098401001;2000-05-15;8086 [m3/s];2000
O098401001;2000-05-16;7530 [m3/s];2000
O098401001;2000-05-17;7320 [m3/s];2000
O098401001;2000-05-18;7530 [m3/s];2000
O098401001;2000-05-19;7424 [m3/s];2000
O098401001;2000-05-20;6457 [m3/s];2000
O098401001;2000-05-21;6215 [m3/s];2000
O098401001;2000-05-22;6139 [m3/s];2000
O098401001;2000-05-23;6074 [m3/s];2000
O098401001;2000-05-24;5769 [m3/s];2000
O098401001;2000-05-25;5490 [m3/s];2000
O098401001;2000-05-26;5761 [m3/s];2000
O098401001;2000-05-27;15025 [m3/s];2000
O098401001;2000-05-28;10511 [m3/s];2000
O098401001;2000-05-29;8993 [m3/s];2000
O098401001;2000-05-30;9469 [m3/s];2000
O098401001;2000-05-31;8300 [m3/s];2000
O098401001;2000-06-01;7476 [m3/s];2000
O098401001;2000-06-02;7250 [m3/s];2000
O098401001;2000-06-03;6950 [m3/s];2000
O098401001;2000-06-04;6583 [m3/s];2000
O098401001;2000-06-05;6892 [m3/s];2000
O098401001;2000-06-06;10957 [m3/s];2000
O098401001;2000-06-07;9105 [m3/s];2000
O098401001;2000-06-08;7639 [m3/s];2000
O098401001;2000-06-09;7319 [m3/s];2000
O098401001;2000-06-10;18827 [m3/s];2000
O098401001;2000-06-11;103570 [m3/s];2000
O098401001;2000-06-12;111554 [m3/s];2000
O098401001;2000-06-13;78803 [m3/s];2000
O098401001;2000-06-14;22312 [m3/s];2000
O098401001;2000-06-15;13895 [m3/s];2000
O098401001;2000-06-16;10282 [m3/s];2000
O098401001;2000-06-17;8612 [m3/s];2000
O098401001;2000-06-18;7541 [m3/s];2000
O098401001;2000-06-19;6962 [m3/s];2000
O098401001;2000-06-20;6709 [m3/s];2000
O098401001;2000-06-21;6716 [m3/s];2000
O098401001;2000-06-22;6577 [m3/s];2000
O098401001;2000-06-23;6441 [m3/s];2000
O098401001;2000-06-24;6314 [m3/s];2000
O098401001;2000-06-25;6188 [m3/s];2000
O098401001;2000-06-26;6024 [m3/s];2000
O098401001;2000-06-27;5485 [m3/s];2000
O098401001;2000-06-28;4678 [m3/s];2000
O098401001;2000-06-29;4309 [m3/s];2000
O098401001;2000-06-30;4016 [m3/s];2000
O098401001;2000-07-01;3955 [m3/s];2000
O098401001;2000-07-02;4104 [m3/s];2000
O098401001;2000-07-03;3814 [m3/s];2000
O098401001;2000-07-04;3606 [m3/s];2000
O098401001;2000-07-05;3485 [m3/s];2000
O098401001;2000-07-06;3324 [m3/s];2000
O098401001;2000-07-07;3107 [m3/s];2000
O098401001;2000-07-08;2995 [m3/s];2000
O098401001;2000-07-09;3238 [m3/s];2000
O098401001;2000-07-10;3824 [m3/s];2000
O098401001;2000-07-11;5557 [m3/s];2000
O098401001;2000-07-12;5967 [m3/s];2000
O098401001;2000-07-13;5856 [m3/s];2000
O098401001;2000-07-14;5719 [m3/s];2000
O098401001;2000-07-15;6198 [m3/s];2000
O098401001;2000-07-16;8322 [m3/s];2000
O098401001;2000-07-17;6729 [m3/s];2000
O098401001;2000-07-18;5937 [m3/s];2000
O098401001;2000-07-19;5537 [m3/s];2000
O098401001;2000-07-20;4649 [m3/s];2000
O098401001;2000-07-21;3852 [m3/s];2000
O098401001;2000-07-22;3341 [m3/s];2000
O098401001;2000-07-23;3270 [m3/s];2000
O098401001;2000-07-24;3437 [m3/s];2000
O098401001;2000-07-25;2913 [m3/s];2000
O098401001;2000-07-26;2943 [m3/s];2000
O098401001;2000-07-27;2954 [m3/s];2000
O098401001;2000-07-28;3071 [m3/s];2000
O098401001;2000-07-29;3281 [m3/s];2000
O098401001;2000-07-30;3323 [m3/s];2000
O098401001;2000-07-31;3374 [m3/s];2000
O098401001;2000-08-01;2575 [m3/s];2000
O098401001;2000-08-02;2367 [m3/s];2000
O098401001;2000-08-03;3554 [m3/s];2000
O098401001;2000-08-04;5612 [m3/s];2000
O098401001;2000-08-05;5975 [m3/s];2000
O098401001;2000-08-06;5588 [m3/s];2000
O098401001;2000-08-07;5283 [m3/s];2000
O098401001;2000-08-08;5023 [m3/s];2000
O098401001;2000-08-09;4656 [m3/s];2000
O098401001;2000-08-10;3789 [m3/s];2000
O098401001;2000-08-11;3175 [m3/s];2000
O098401001;2000-08-12;3834 [m3/s];2000
O098401001;2000-08-13;4245 [m3/s];2000
O098401001;2000-08-14;3832 [m3/s];2000
O098401001;2000-08-15;3142 [m3/s];2000
O098401001;2000-08-16;2842 [m3/s];2000
O098401001;2000-08-17;2833 [m3/s];2000
O098401001;2000-08-18;3065 [m3/s];2000
O098401001;2000-08-19;3354 [m3/s];2000
O098401001;2000-08-20;3702 [m3/s];2000
O098401001;2000-08-21;3525 [m3/s];2000
O098401001;2000-08-22;3235 [m3/s];2000
O098401001;2000-08-23;1971 [m3/s];2000
O098401001;2000-08-24;1727 [m3/s];2000
O098401001;2000-08-25;1565 [m3/s];2000
O098401001;2000-08-26;2041 [m3/s];2000
O098401001;2000-08-27;2684 [m3/s];2000
O098401001;2000-08-28;2325 [m3/s];2000
O098401001;2000-08-29;1741 [m3/s];2000
O098401001;2000-08-30;2534 [m3/s];2000
O098401001;2000-08-31;3409 [m3/s];2000
O098401001;2000-09-01;2924 [m3/s];2000
O098401001;2000-09-02;2544 [m3/s];2000
O098401001;2000-09-03;2487 [m3/s];2000
O098401001;2000-09-04;2570 [m3/s];2000
O098401001;2000-09-05;2305 [m3/s];2000
O098401001;2000-09-06;1953 [m3/s];2000
O098401001;2000-09-07;1504 [m3/s];2000
O098401001;2000-09-08;1462 [m3/s];2000
O098401001;2000-09-09;1439 [m3/s];2000
O098401001;2000-09-10;1570 [m3/s];2000
O098401001;2000-09-11;1621 [m3/s];2000
O098401001;2000-09-12;1422 [m3/s];2000
O098401001;2000-09-13;1422 [m3/s];2000
O098401001;2000-09-14;1422 [m3/s];2000
O098401001;2000-09-15;1602 [m3/s];2000
O098401001;2000-09-16;1820 [m3/s];2000
O098401001;2000-09-17;2174 [m3/s];2000
O098401001;2000-09-18;2375 [m3/s];2000
O098401001;2000-09-19;2506 [m3/s];2000
O098401001;2000-09-20;3336 [m3/s];2000
O098401001;2000-09-21;3455 [m3/s];2000
O098401001;2000-09-22;3230 [m3/s];2000
O098401001;2000-09-23;3127 [m3/s];2000
O098401001;2000-09-24;3182 [m3/s];2000
O098401001;2000-09-25;3145 [m3/s];2000
O098401001;2000-09-26;2864 [m3/s];2000
O098401001;2000-09-27;2760 [m3/s];2000
O098401001;2000-09-28;2975 [m3/s];2000
O098401001;2000-09-29;3250 [m3/s];2000
O098401001;2000-09-30;3331 [m3/s];2000
O098401001;2000-10-01;3239 [m3/s];2000
O098401001;2000-10-02;3103 [m3/s];2000
O098401001;2000-10-03;3029 [m3/s];2000
O098401001;2000-10-04;3098 [m3/s];2000
O098401001;2000-10-05;3443 [m3/s];2000
O098401001;2000-10-06;3484 [m3/s];2000
O098401001;2000-10-07;3432 [m3/s];2000
O098401001;2000-10-08;3551 [m3/s];2000
O098401001;2000-10-09;3629 [m3/s];2000
O098401001;2000-10-10;3618 [m3/s];2000
O098401001;2000-10-11;4004 [m3/s];2000
O098401001;2000-10-12;4763 [m3/s];2000
O098401001;2000-10-13;4511 [m3/s];2000
O098401001;2000-10-14;4566 [m3/s];2000
O098401001;2000-10-15;8177 [m3/s];2000
O098401001;2000-10-16;14180 [m3/s];2000
O098401001;2000-10-17;10139 [m3/s];2000
O098401001;2000-10-18;6704 [m3/s];2000
O098401001;2000-10-19;5719 [m3/s];2000
O098401001;2000-10-20;5113 [m3/s];2000
O098401001;2000-10-21;4556 [m3/s];2000
O098401001;2000-10-22;4547 [m3/s];2000
O098401001;2000-10-23;4547 [m3/s];2000
O098401001;2000-10-24;4427 [m3/s];2000
O098401001;2000-10-25;4132 [m3/s];2000
O098401001;2000-10-26;4313 [m3/s];2000
O098401001;2000-10-27;4277 [m3/s];2000
O098401001;2000-10-28;4241 [m3/s];2000
O098401001;2000-10-29;4204 [m3/s];2000
O098401001;2000-10-30;4292 [m3/s];2000
O098401001;2000-10-31;5035 [m3/s];2000
O098401001;2000-11-01;5259 [m3/s];2000
O098401001;2000-11-02;5370 [m3/s];2000
O098401001;2000-11-03;5250 [m3/s];2000
O098401001;2000-11-04;5395 [m3/s];2000
O098401001;2000-11-05;5542 [m3/s];2000
O098401001;2000-11-06;5797 [m3/s];2000
O098401001;2000-11-07;6351 [m3/s];2000
O098401001;2000-11-08;5620 [m3/s];2000
O098401001;2000-11-09;5625 [m3/s];2000
O098401001;2000-11-10;5844 [m3/s];2000
O098401001;2000-11-11;5852 [m3/s];2000
O098401001;2000-11-12;5939 [m3/s];2000
O098401001;2000-11-13;5725 [m3/s];2000
O098401001;2000-11-14;5155 [m3/s];2000
O098401001;2000-11-15;5214 [m3/s];2000
O098401001;2000-11-16;4893 [m3/s];2000
O098401001;2000-11-17;4810 [m3/s];2000
O098401001;2000-11-18;5102 [m3/s];2000
O098401001;2000-11-19;5094 [m3/s];2000
O098401001;2000-11-20;5161 [m3/s];2000
O098401001;2000-11-21;5923 [m3/s];2000
O098401001;2000-11-22;5678 [m3/s];2000
O098401001;2000-11-23;6020 [m3/s];2000
O098401001;2000-11-24;10688 [m3/s];2000
O098401001;2000-11-25;8633 [m3/s];2000
O098401001;2000-11-26;11349 [m3/s];2000
O098401001;2000-11-27;13124 [m3/s];2000
O098401001;2000-11-28;11817 [m3/s];2000
O098401001;2000-11-29;9756 [m3/s];2000
O098401001;2000-11-30;24201 [m3/s];2000
O098401001;2000-12-01;14179 [m3/s];2000
O098401001;2000-12-02;10596 [m3/s];2000
O098401001;2000-12-03;9003 [m3/s];2000
O098401001;2000-12-04;8438 [m3/s];2000
O098401001;2000-12-05;7962 [m3/s];2000
O098401001;2000-12-06;7556 [m3/s];2000
O098401001;2000-12-07;6822 [m3/s];2000
O098401001;2000-12-08;6623 [m3/s];2000
O098401001;2000-12-09;6504 [m3/s];2000
O098401001;2000-12-10;6397 [m3/s];2000
O098401001;2000-12-11;6294 [m3/s];2000
O098401001;2000-12-12;6216 [m3/s];2000
O098401001;2000-12-13;6143 [m3/s];2000
O098401001;2000-12-14;6096 [m3/s];2000
O098401001;2000-12-15;6242 [m3/s];2000
O098401001;2000-12-16;6422 [m3/s];2000
O098401001;2000-12-17;6220 [m3/s];2000
O098401001;2000-12-18;6055 [m3/s];2000
O098401001;2000-12-19;5755 [m3/s];2000
O098401001;2000-12-20;5740 [m3/s];2000
O098401001;2000-12-21;5579 [m3/s];2000
O098401001;2000-12-22;5527 [m3/s];2000
O098401001;2000-12-23;5816 [m3/s];2000
O098401001;2000-12-24;5790 [m3/s];2000
O098401001;2000-12-25;5744 [m3/s];2000
O098401001;2000-12-26;5697 [m3/s];2000
O098401001;2000-12-27;5652 [m3/s];2000
O098401001;2000-12-28;5775 [m3/s];2000
O098401001;2000-12-29;6592 [m3/s];2000
O098401001;2000-12-30;16754 [m3/s];2000
O098401001;2000-12-31;18808 [m3/s];2000
O107000101;2000-01-01;728 [m3/s];2000
O107000101;2000-01-02;649 [m3/s];2000
O107000101;2000-01-03;639 [m3/s];2000
O107000101;2000-01-04;615 [m3/s];2000
O107000101;2000-01-05;590 [m3/s];2000
O107000101;2000-01-06;566 [m3/s];2000
O107000101;2000-01-07;545 [m3/s];2000
O107000101;2000-01-08;550 [m3/s];2000
O107000101;2000-01-09;544 [m3/s];2000
O107000101;2000-01-10;523 [m3/s];2000
O107000101;2000-01-11;472 [m3/s];2000
O107000101;2000-01-12;500 [m3/s];2000
O107000101;2000-01-13;541 [m3/s];2000
O107000101;2000-01-14;535 [m3/s];2000
O107000101;2000-01-15;443 [m3/s];2000
O107000101;2000-01-16;433 [m3/s];2000
O107000101;2000-01-17;439 [m3/s];2000
O107000101;2000-01-18;402 [m3/s];2000
O107000101;2000-01-19;391 [m3/s];2000
O107000101;2000-01-20;461 [m3/s];2000
O107000101;2000-01-21;437 [m3/s];2000
O107000101;2000-01-22;434 [m3/s];2000
O107000101;2000-01-23;367 [m3/s];2000
O107000101;2000-01-24;381 [m3/s];2000
O107000101;2000-01-25;368 [m3/s];2000
O107000101;2000-01-26;365 [m3/s];2000
O107000101;2000-01-27;361 [m3/s];2000
O107000101;2000-01-28;356 [m3/s];2000
O107000101;2000-01-29;354 [m3/s];2000
O107000101;2000-01-30;355 [m3/s];2000
O107000101;2000-01-31;360 [m3/s];2000
O107000101;2000-02-01;388 [m3/s];2000
O107000101;2000-02-02;726 [m3/s];2000
O107000101;2000-02-03;1012 [m3/s];2000
O107000101;2000-02-04;622 [m3/s];2000
O107000101;2000-02-05;754 [m3/s];2000
O107000101;2000-02-06;767 [m3/s];2000
O107000101;2000-02-07;767 [m3/s];2000
O107000101;2000-02-08;800 [m3/s];2000
O107000101;2000-02-09;1104 [m3/s];2000
O107000101;2000-02-10;701 [m3/s];2000
O107000101;2000-02-11;665 [m3/s];2000
O107000101;2000-02-12;636 [m3/s];2000
O107000101;2000-02-13;627 [m3/s];2000
O107000101;2000-02-14;997 [m3/s];2000
O107000101;2000-02-15;1391 [m3/s];2000
O107000101;2000-02-16;980 [m3/s];2000
O107000101;2000-02-17;1970 [m3/s];2000
O107000101;2000-02-18;2042 [m3/s];2000
O107000101;2000-02-19;1454 [m3/s];2000
O107000101;2000-02-20;1129 [m3/s];2000
O107000101;2000-02-21;886 [m3/s];2000
O107000101;2000-02-22;817 [m3/s];2000
O107000101;2000-02-23;736 [m3/s];2000
O107000101;2000-02-24;708 [m3/s];2000
O107000101;2000-02-25;756 [m3/s];2000
O107000101;2000-02-26;813 [m3/s];2000
O107000101;2000-02-27;884 [m3/s];2000
O107000101;2000-02-28;982 [m3/s];2000
O107000101;2000-02-29;998 [m3/s];2000
O107000101;2000-03-01;915 [m3/s];2000
O107000101;2000-03-02;850 [m3/s];2000
O107000101;2000-03-03;863 [m3/s];2000
O107000101;2000-03-04;891 [m3/s];2000
O107000101;2000-03-05;870 [m3/s];2000
O107000101;2000-03-06;818 [m3/s];2000
O107000101;2000-03-07;871 [m3/s];2000
O107000101;2000-03-08;918 [m3/s];2000
O107000101;2000-03-09;1021 [m3/s];2000
O107000101;2000-03-10;1157 [m3/s];2000
O107000101;2000-03-11;1350 [m3/s];2000
O107000101;2000-03-12;1538 [m3/s];2000
O107000101;2000-03-13;1627 [m3/s];2000
O107000101;2000-03-14;1579 [m3/s];2000
O107000101;2000-03-15;1558 [m3/s];2000
O107000101;2000-03-16;1318 [m3/s];2000
O107000101;2000-03-17;1202 [m3/s];2000
O107000101;2000-03-18;1152 [m3/s];2000
O107000101;2000-03-19;1064 [m3/s];2000
O107000101;2000-03-20;985 [m3/s];2000
O107000101;2000-03-21;949 [m3/s];2000
O107000101;2000-03-22;1031 [m3/s];2000
O107000101;2000-03-23;2761 [m3/s];2000
O107000101;2000-03-24;1778 [m3/s];2000
O107000101;2000-03-25;1495 [m3/s];2000
O107000101;2000-03-26;1449 [m3/s];2000
O107000101;2000-03-27;1366 [m3/s];2000
O107000101;2000-03-28;1197 [m3/s];2000
O107000101;2000-03-29;1074 [m3/s];2000
O107000101;2000-03-30;998 [m3/s];2000
O107000101;2000-03-31;985 [m3/s];2000
O107000101;2000-04-01;982 [m3/s];2000
O107000101;2000-04-02;1099 [m3/s];2000
O107000101;2000-04-03;1501 [m3/s];2000
O107000101;2000-04-04;1172 [m3/s];2000
O107000101;2000-04-05;1042 [m3/s];2000
O107000101;2000-04-06;975 [m3/s];2000
O107000101;2000-04-07;993 [m3/s];2000
O107000101;2000-04-08;1008 [m3/s];2000
O107000101;2000-04-09;990 [m3/s];2000
O107000101;2000-04-10;1315 [m3/s];2000
O107000101;2000-04-11;1648 [m3/s];2000
O107000101;2000-04-12;1404 [m3/s];2000
O107000101;2000-04-13;1406 [m3/s];2000
O107000101;2000-04-14;1660 [m3/s];2000
O107000101;2000-04-15;1832 [m3/s];2000
O107000101;2000-04-16;3450 [m3/s];2000
O107000101;2000-04-17;3170 [m3/s];2000
O107000101;2000-04-18;2355 [m3/s];2000
O107000101;2000-04-19;2092 [m3/s];2000
O107000101;2000-04-20;2526 [m3/s];2000
O107000101;2000-04-21;3788 [m3/s];2000
O107000101;2000-04-22;7926 [m3/s];2000
O107000101;2000-04-23;8077 [m3/s];2000
O107000101;2000-04-24;4719 [m3/s];2000
O107000101;2000-04-25;4903 [m3/s];2000
O107000101;2000-04-26;5160 [m3/s];2000
O107000101;2000-04-27;4710 [m3/s];2000
O107000101;2000-04-28;4130 [m3/s];2000
O107000101;2000-04-29;3452 [m3/s];2000
O107000101;2000-04-30;3049 [m3/s];2000
O107000101;2000-05-01;3404 [m3/s];2000
O107000101;2000-05-02;3989 [m3/s];2000
O107000101;2000-05-03;4990 [m3/s];2000
O107000101;2000-05-04;6119 [m3/s];2000
O107000101;2000-05-05;6295 [m3/s];2000
O107000101;2000-05-06;6194 [m3/s];2000
O107000101;2000-05-07;5748 [m3/s];2000
O107000101;2000-05-08;6016 [m3/s];2000
O107000101;2000-05-09;6145 [m3/s];2000
O107000101;2000-05-10;6194 [m3/s];2000
O107000101;2000-05-11;5783 [m3/s];2000
O107000101;2000-05-12;5497 [m3/s];2000
O107000101;2000-05-13;5539 [m3/s];2000
O107000101;2000-05-14;5853 [m3/s];2000
O107000101;2000-05-15;6919 [m3/s];2000
O107000101;2000-05-16;7555 [m3/s];2000
O107000101;2000-05-17;7278 [m3/s];2000
O107000101;2000-05-18;6801 [m3/s];2000
O107000101;2000-05-19;5941 [m3/s];2000
O107000101;2000-05-20;5348 [m3/s];2000
O107000101;2000-05-21;5335 [m3/s];2000
O107000101;2000-05-22;5181 [m3/s];2000
O107000101;2000-05-23;4638 [m3/s];2000
O107000101;2000-05-24;4742 [m3/s];2000
O107000101;2000-05-25;4664 [m3/s];2000
O107000101;2000-05-26;5079 [m3/s];2000
O107000101;2000-05-27;7635 [m3/s];2000
O107000101;2000-05-28;5147 [m3/s];2000
O107000101;2000-05-29;4495 [m3/s];2000
O107000101;2000-05-30;4342 [m3/s];2000
O107000101;2000-05-31;4194 [m3/s];2000
O107000101;2000-06-01;3837 [m3/s];2000
O107000101;2000-06-02;6623 [m3/s];2000
O107000101;2000-06-03;6464 [m3/s];2000
O107000101;2000-06-04;4754 [m3/s];2000
O107000101;2000-06-05;5549 [m3/s];2000
O107000101;2000-06-06;7402 [m3/s];2000
O107000101;2000-06-07;5103 [m3/s];2000
O107000101;2000-06-08;4398 [m3/s];2000
O107000101;2000-06-09;3869 [m3/s];2000
O107000101;2000-06-10;8736 [m3/s];2000
O107000101;2000-06-11;7932 [m3/s];2000
O107000101;2000-06-12;7801 [m3/s];2000
O107000101;2000-06-13;7274 [m3/s];2000
O107000101;2000-06-14;9755 [m3/s];2000
O107000101;2000-06-15;18941 [m3/s];2000
O107000101;2000-06-16;11955 [m3/s];2000
O107000101;2000-06-17;8099 [m3/s];2000
O107000101;2000-06-18;6479 [m3/s];2000
O107000101;2000-06-19;5525 [m3/s];2000
O107000101;2000-06-20;4548 [m3/s];2000
O107000101;2000-06-21;3785 [m3/s];2000
O107000101;2000-06-22;3295 [m3/s];2000
O107000101;2000-06-23;3052 [m3/s];2000
O107000101;2000-06-24;2684 [m3/s];2000
O107000101;2000-06-25;2366 [m3/s];2000
O107000101;2000-06-26;2126 [m3/s];2000
O107000101;2000-06-27;2812 [m3/s];2000
O107000101;2000-06-28;2090 [m3/s];2000
O107000101;2000-06-29;1846 [m3/s];2000
O107000101;2000-06-30;1694 [m3/s];2000
O107000101;2000-07-01;1511 [m3/s];2000
O107000101;2000-07-02;1374 [m3/s];2000
O107000101;2000-07-03;1309 [m3/s];2000
O107000101;2000-07-04;1227 [m3/s];2000
O107000101;2000-07-05;1104 [m3/s];2000
O107000101;2000-07-06;1018 [m3/s];2000
O107000101;2000-07-07;945 [m3/s];2000
O107000101;2000-07-08;917 [m3/s];2000
O107000101;2000-07-09;869 [m3/s];2000
O107000101;2000-07-10;1065 [m3/s];2000
O107000101;2000-07-11;1039 [m3/s];2000
O107000101;2000-07-12;1009 [m3/s];2000
O107000101;2000-07-13;870 [m3/s];2000
O107000101;2000-07-14;862 [m3/s];2000
O107000101;2000-07-15;1160 [m3/s];2000
O107000101;2000-07-16;1306 [m3/s];2000
O107000101;2000-07-17;1020 [m3/s];2000
O107000101;2000-07-18;904 [m3/s];2000
O107000101;2000-07-19;1209 [m3/s];2000
O107000101;2000-07-20;1272 [m3/s];2000
O107000101;2000-07-21;996 [m3/s];2000
O107000101;2000-07-22;962 [m3/s];2000
O107000101;2000-07-23;958 [m3/s];2000
O107000101;2000-07-24;1187 [m3/s];2000
O107000101;2000-07-25;975 [m3/s];2000
O107000101;2000-07-26;984 [m3/s];2000
O107000101;2000-07-27;833 [m3/s];2000
O107000101;2000-07-28;871 [m3/s];2000
O107000101;2000-07-29;810 [m3/s];2000
O107000101;2000-07-30;730 [m3/s];2000
O107000101;2000-07-31;663 [m3/s];2000
O107000101;2000-08-01;638 [m3/s];2000
O107000101;2000-08-02;660 [m3/s];2000
O107000101;2000-08-03;2282 [m3/s];2000
O107000101;2000-08-04;3440 [m3/s];2000
O107000101;2000-08-05;3958 [m3/s];2000
O107000101;2000-08-06;2883 [m3/s];2000
O107000101;2000-08-07;2160 [m3/s];2000
O107000101;2000-08-08;1741 [m3/s];2000
O107000101;2000-08-09;1457 [m3/s];2000
O107000101;2000-08-10;1249 [m3/s];2000
O107000101;2000-08-11;1131 [m3/s];2000
O107000101;2000-08-12;1217 [m3/s];2000
O107000101;2000-08-13;1094 [m3/s];2000
O107000101;2000-08-14;951 [m3/s];2000
O107000101;2000-08-15;876 [m3/s];2000
O107000101;2000-08-16;850 [m3/s];2000
O107000101;2000-08-17;799 [m3/s];2000
O107000101;2000-08-18;691 [m3/s];2000
O107000101;2000-08-19;635 [m3/s];2000
O107000101;2000-08-20;579 [m3/s];2000
O107000101;2000-08-21;569 [m3/s];2000
O107000101;2000-08-22;536 [m3/s];2000
O107000101;2000-08-23;492 [m3/s];2000
O107000101;2000-08-24;472 [m3/s];2000
O107000101;2000-08-25;443 [m3/s];2000
O107000101;2000-08-26;434 [m3/s];2000
O107000101;2000-08-27;452 [m3/s];2000
O107000101;2000-08-28;438 [m3/s];2000
O107000101;2000-08-29;419 [m3/s];2000
O107000101;2000-08-30;1056 [m3/s];2000
O107000101;2000-08-31;906 [m3/s];2000
O107000101;2000-09-01;598 [m3/s];2000
O107000101;2000-09-02;540 [m3/s];2000
O107000101;2000-09-03;513 [m3/s];2000
O107000101;2000-09-04;538 [m3/s];2000
O107000101;2000-09-05;477 [m3/s];2000
O107000101;2000-09-06;441 [m3/s];2000
O107000101;2000-09-07;430 [m3/s];2000
O107000101;2000-09-08;420 [m3/s];2000
O107000101;2000-09-09;402 [m3/s];2000
O107000101;2000-09-10;387 [m3/s];2000
